callback,white,job,firm
0,1,1275,48
0,0,1275,48
0,1,1275,48
0,0,1276,48
0,1,1276,48
0,0,1276,48
0,1,1276,48
0,1,1276,48
0,0,1276,48
0,1,1276,48
0,0,1276,48
1,1,1277,48
1,0,1277,48
1,0,1277,48
1,1,1277,48
1,0,1277,48
1,1,1277,48
1,1,1277,48
1,0,1277,48
1,0,1278,48
1,1,1278,48
0,0,1278,48
0,1,1278,48
1,1,1278,48
1,0,1278,48
1,1,1278,48
0,0,1278,48
1,1,1279,48
1,0,1279,48
1,0,1279,48
1,1,1279,48
1,1,1279,48
1,0,1279,48
1,1,1279,48
1,0,1279,48
0,0,1280,48
0,1,1280,48
0,1,1280,48
0,0,1280,48
0,1,1280,48
0,0,1280,48
0,0,1280,48
0,1,1280,48
1,0,1281,48
0,1,1281,48
0,1,1281,48
0,0,1281,48
0,0,1281,48
0,1,1281,48
1,1,1281,48
1,0,1281,48
1,0,1282,48
1,1,1282,48
1,1,1282,48
1,0,1282,48
1,0,1282,48
1,1,1282,48
1,0,1282,48
1,1,1282,48
0,0,1283,48
1,1,1283,48
1,1,1283,48
1,0,1283,48
1,1,1283,48
1,0,1283,48
1,1,1283,48
1,0,1283,48
1,1,1284,48
1,0,1284,48
1,0,1284,48
1,1,1284,48
1,0,1284,48
1,1,1284,48
1,0,1284,48
1,1,1284,48
0,1,1285,48
1,0,1285,48
0,0,1285,48
0,1,1285,48
0,1,1285,48
0,0,1285,48
0,0,1285,48
0,1,1285,48
0,1,1286,35
0,0,1286,35
0,0,1286,35
1,1,1286,35
1,0,1286,35
0,1,1286,35
1,0,1286,35
1,1,1286,35
0,0,1287,47
0,1,1287,47
0,1,1287,47
0,0,1287,47
0,1,1287,47
0,0,1287,47
0,0,1287,47
0,1,1287,47
0,1,1288,47
0,0,1288,47
0,0,1288,47
1,1,1288,47
0,1,1288,47
0,0,1288,47
0,1,1288,47
0,0,1288,47
0,1,1289,43
0,0,1289,43
0,1,1289,43
0,0,1289,43
0,1,1289,43
0,0,1289,43
0,0,1289,43
0,1,1289,43
0,0,1290,47
0,1,1290,47
0,0,1290,47
0,1,1290,47
0,0,1290,47
0,1,1290,47
0,1,1290,47
0,0,1290,47
0,1,1291,47
0,0,1291,47
0,0,1291,47
0,1,1291,47
0,1,1291,47
0,0,1291,47
0,1,1292,57
0,0,1292,57
0,1,1292,57
0,0,1292,57
0,0,1292,57
0,1,1292,57
0,1,1292,57
0,0,1292,57
0,1,1293,57
0,0,1293,57
0,0,1293,57
0,1,1293,57
0,0,1293,57
0,1,1293,57
1,1,1293,57
0,0,1293,57
0,0,1294,57
0,1,1294,57
0,1,1294,57
0,0,1294,57
0,0,1294,57
0,1,1294,57
0,1,1294,57
0,0,1294,57
0,1,1295,57
0,0,1295,57
0,0,1295,57
0,1,1295,57
0,0,1295,57
0,1,1295,57
0,1,1295,57
0,0,1295,57
0,0,1296,57
0,1,1296,57
0,1,1296,57
0,0,1296,57
0,1,1296,57
0,0,1296,57
0,0,1296,57
0,1,1296,57
1,1,1297,57
1,0,1297,57
1,1,1297,57
1,0,1297,57
1,0,1297,57
1,1,1297,57
1,1,1297,57
1,0,1297,57
0,0,1298,57
0,1,1298,57
0,1,1298,57
0,0,1298,57
0,0,1298,57
0,1,1298,57
0,0,1298,57
0,1,1298,57
0,1,1299,57
0,0,1299,57
0,1,1299,57
0,0,1299,57
0,0,1299,57
0,1,1299,57
0,1,1299,57
0,0,1299,57
0,0,1300,57
0,1,1300,57
0,1,1300,57
1,0,1300,57
1,0,1300,57
1,1,1300,57
0,1,1300,57
0,0,1300,57
0,1,1301,57
0,0,1301,57
0,0,1301,57
0,1,1301,57
0,0,1301,57
0,1,1301,57
0,0,1301,57
0,1,1301,57
1,1,1302,57
1,0,1302,57
1,1,1302,57
1,0,1302,57
0,0,1302,57
1,1,1302,57
1,1,1302,57
1,0,1302,57
1,0,1303,57
1,1,1303,57
0,1,1303,57
0,0,1303,57
0,1,1303,57
0,0,1303,57
0,0,1303,57
0,1,1303,57
0,0,1304,57
0,1,1304,57
0,0,1304,57
1,1,1304,57
1,1,1304,57
0,0,1304,57
1,1,1304,57
1,0,1304,57
0,0,1305,57
0,1,1305,57
0,0,1305,57
0,1,1305,57
0,1,1305,57
0,0,1305,57
0,1,1305,57
1,0,1305,57
1,1,1306,57
1,0,1306,57
1,1,1306,57
1,0,1306,57
1,1,1306,57
1,0,1306,57
1,0,1306,57
1,1,1306,57
0,0,1307,57
1,1,1307,57
1,0,1307,57
1,1,1307,57
1,0,1307,57
1,1,1307,57
1,0,1307,57
1,1,1307,57
1,0,1308,57
1,1,1308,57
0,0,1308,57
0,1,1308,57
1,0,1308,57
1,1,1308,57
1,0,1308,57
1,1,1308,57
0,1,1309,57
0,0,1309,57
0,1,1309,57
0,0,1309,57
0,0,1309,57
0,1,1309,57
0,1,1309,57
0,0,1309,57
0,1,1310,57
0,0,1310,57
0,0,1310,57
0,1,1310,57
0,0,1310,57
0,1,1310,57
0,1,1310,57
0,0,1310,57
0,1,1311,57
0,0,1311,57
0,0,1311,57
0,1,1311,57
1,0,1311,57
0,1,1311,57
1,1,1311,57
1,0,1311,57
1,1,1312,57
1,0,1312,57
1,1,1312,57
1,0,1312,57
1,0,1312,57
1,1,1312,57
1,1,1312,57
1,0,1312,57
1,1,1313,57
0,0,1313,57
0,0,1313,57
1,1,1313,57
0,0,1313,57
1,1,1313,57
0,0,1313,57
1,1,1313,57
0,1,1314,47
0,0,1314,47
0,0,1314,47
0,1,1314,47
0,1,1314,47
0,0,1314,47
0,1,1314,47
0,0,1314,47
0,1,1315,47
0,0,1315,47
0,1,1315,47
0,0,1315,47
0,1,1315,47
0,0,1315,47
0,1,1315,47
0,0,1315,47
0,1,1316,47
0,0,1316,47
0,0,1316,47
0,1,1316,47
1,1,1316,47
0,0,1316,47
0,0,1316,47
0,1,1316,47
0,1,1317,47
0,0,1317,47
0,0,1317,47
0,1,1317,47
0,1,1317,47
0,0,1317,47
0,1,1317,47
0,0,1317,47
0,0,1318,47
0,1,1318,47
0,1,1318,47
0,0,1318,47
0,0,1318,47
0,1,1318,47
0,1,1318,47
0,0,1318,47
0,1,1319,47
0,0,1319,47
0,0,1319,47
0,1,1319,47
0,0,1319,47
0,1,1319,47
0,1,1319,47
0,0,1319,47
0,1,1320,47
0,0,1320,47
0,1,1320,47
0,0,1320,47
0,0,1320,47
0,1,1320,47
0,0,1320,47
0,1,1320,47
0,0,1321,47
0,1,1321,47
0,1,1321,47
0,0,1321,47
0,0,1321,47
0,1,1321,47
0,1,1321,47
0,0,1321,47
0,0,1322,47
0,1,1322,47
0,0,1322,47
0,1,1322,47
0,0,1322,47
0,1,1322,47
0,0,1322,47
0,1,1322,47
0,1,1323,58
0,0,1323,58
0,0,1323,58
0,1,1323,58
0,1,1323,58
0,0,1323,58
0,0,1323,58
0,1,1323,58
0,0,1324,58
0,1,1324,58
0,1,1324,58
0,0,1324,58
0,1,1324,58
0,0,1324,58
0,1,1324,58
0,0,1324,58
0,1,1325,58
0,0,1325,58
0,0,1325,58
0,1,1325,58
0,0,1325,58
0,1,1325,58
0,1,1325,58
0,0,1325,58
0,0,1326,58
0,1,1326,58
0,1,1326,58
0,0,1326,58
0,0,1326,58
0,1,1326,58
0,0,1326,58
0,1,1326,58
0,1,1327,58
0,0,1327,58
0,1,1327,58
0,0,1327,58
0,0,1327,58
0,1,1327,58
0,1,1327,58
0,0,1327,58
0,1,1328,58
0,0,1328,58
0,1,1328,58
0,0,1328,58
0,0,1328,58
0,1,1328,58
0,1,1328,58
0,0,1328,58
0,1,1329,58
0,0,1329,58
0,0,1329,58
0,1,1329,58
0,1,1329,58
0,0,1329,58
0,0,1330,58
0,1,1330,58
0,1,1330,58
0,0,1330,58
0,1,1330,58
0,0,1330,58
0,1,1330,58
0,0,1330,58
0,0,1331,58
0,1,1331,58
0,1,1331,58
0,0,1331,58
0,1,1331,58
0,0,1331,58
0,1,1331,58
0,0,1331,58
0,1,1332,58
0,0,1332,58
0,1,1332,58
0,0,1332,58
0,0,1332,58
0,1,1332,58
0,0,1332,58
0,1,1332,58
0,0,1333,58
0,1,1333,58
0,1,1333,58
0,0,1333,58
0,1,1333,58
0,0,1333,58
0,0,1333,58
0,1,1333,58
0,1,1334,58
0,0,1334,58
0,1,1334,58
0,0,1334,58
0,1,1334,58
0,0,1334,58
0,1,1334,58
0,0,1334,58
0,1,1335,58
0,0,1335,58
0,0,1335,58
0,1,1335,58
0,0,1335,58
0,1,1335,58
0,1,1335,58
0,0,1335,58
0,0,1336,58
0,1,1336,58
0,0,1337,58
0,1,1337,58
0,1,1337,58
0,0,1337,58
0,1,1337,58
0,0,1337,58
0,1,1337,58
0,0,1337,58
0,0,1338,58
0,1,1338,58
0,1,1338,58
0,0,1338,58
0,1,1338,58
0,0,1338,58
0,1,1338,58
0,0,1338,58
0,1,1339,58
0,0,1339,58
0,0,1339,58
0,1,1339,58
0,0,1339,58
0,1,1339,58
0,0,1339,58
0,1,1339,58
0,1,1340,58
0,0,1340,58
0,1,1340,58
0,0,1340,58
0,0,1340,58
0,1,1340,58
0,0,1340,58
0,1,1340,58
0,0,1341,58
0,1,1341,58
0,1,1341,58
0,0,1341,58
0,1,1341,58
0,0,1341,58
0,0,1341,58
0,1,1341,58
0,1,1342,58
0,0,1342,58
0,1,1342,58
0,0,1342,58
0,1,1342,58
0,0,1342,58
0,0,1342,58
0,1,1342,58
0,0,1343,58
0,1,1343,58
0,1,1343,58
0,0,1343,58
0,1,1343,58
0,0,1343,58
0,0,1343,58
0,1,1343,58
0,0,1344,58
0,1,1344,58
0,0,1344,58
0,1,1344,58
0,0,1344,58
0,1,1344,58
0,1,1344,58
0,0,1344,58
0,0,1345,58
0,1,1345,58
0,1,1345,58
0,0,1345,58
0,1,1345,58
0,0,1345,58
0,1,1345,58
0,0,1345,58
0,1,1346,58
0,0,1346,58
0,0,1346,58
0,1,1346,58
0,1,1346,58
0,0,1346,58
0,0,1346,58
0,1,1346,58
0,1,1347,58
0,0,1347,58
0,1,1347,58
0,0,1347,58
0,1,1347,58
0,0,1347,58
0,1,1347,58
0,0,1347,58
0,1,1348,47
0,0,1348,47
0,1,1348,47
0,0,1348,47
0,0,1348,47
0,1,1348,47
0,0,1348,47
0,1,1348,47
0,0,1349,47
0,1,1349,47
0,0,1349,47
0,1,1349,47
0,1,1349,47
0,0,1349,47
0,0,1349,47
0,1,1349,47
0,0,1350,47
0,1,1350,47
0,1,1350,47
0,0,1350,47
0,0,1350,47
0,1,1350,47
0,1,1350,47
0,0,1350,47
0,1,1351,47
0,0,1351,47
0,0,1351,47
0,1,1351,47
0,1,1351,47
0,0,1351,47
0,1,1351,47
0,0,1351,47
0,1,1352,47
0,0,1352,47
0,0,1352,47
0,1,1352,47
0,0,1352,47
0,1,1352,47
0,1,1352,47
0,0,1352,47
0,1,1353,47
0,0,1353,47
0,1,1353,47
0,0,1353,47
0,1,1353,47
0,0,1353,47
0,1,1353,47
0,0,1353,47
0,1,1354,47
0,0,1354,47
0,1,1355,51
0,0,1355,51
0,1,1355,51
0,0,1355,51
0,1,1355,51
0,0,1355,51
0,0,1355,51
0,1,1355,51
0,0,1356,59
0,1,1356,59
0,0,1356,59
0,1,1356,59
0,0,1356,59
0,1,1356,59
0,1,1356,59
0,0,1356,59
1,0,1357,59
1,1,1357,59
1,1,1357,59
1,0,1357,59
1,1,1358,59
1,0,1358,59
0,1,1358,59
1,0,1358,59
0,1,1358,59
0,0,1359,59
0,1,1359,59
0,1,1359,59
0,0,1359,59
0,0,1359,59
0,1,1359,59
0,1,1359,59
0,0,1359,59
1,0,1360,59
1,1,1360,59
1,1,1360,59
1,0,1360,59
1,1,1360,59
1,0,1360,59
1,0,1360,59
1,1,1360,59
0,0,1361,59
0,1,1361,59
0,1,1361,59
0,0,1361,59
0,1,1362,59
0,0,1362,59
0,1,1362,59
0,0,1362,59
0,0,1362,59
0,1,1362,59
0,1,1362,59
0,0,1362,59
0,0,1363,59
0,1,1363,59
0,0,1363,59
0,1,1363,59
0,0,1363,59
0,1,1363,59
0,0,1363,59
0,1,1363,59
0,1,1364,59
0,0,1364,59
0,0,1364,59
0,1,1364,59
0,0,1364,59
0,1,1364,59
0,1,1364,59
0,0,1364,59
0,0,1365,59
0,1,1365,59
0,1,1365,59
0,0,1365,59
0,1,1365,59
0,0,1365,59
0,1,1366,59
0,0,1366,59
0,1,1366,59
0,0,1366,59
0,1,1366,59
0,0,1366,59
0,1,1366,59
0,0,1366,59
0,0,1367,59
0,1,1367,59
0,0,1367,59
0,1,1367,59
0,1,1367,59
0,0,1367,59
0,0,1367,59
0,1,1367,59
0,0,1368,59
0,1,1368,59
0,0,1368,59
0,1,1368,59
0,0,1368,59
0,1,1368,59
0,1,1368,59
0,0,1368,59
0,1,1369,60
0,0,1369,60
0,1,1369,60
0,0,1369,60
0,1,1369,60
0,0,1369,60
0,0,1369,60
0,1,1369,60
0,0,1370,51
0,1,1370,51
0,1,1370,51
0,0,1370,51
0,1,1370,51
0,0,1370,51
0,1,1370,51
0,0,1370,51
0,0,1371,47
0,1,1371,47
0,0,1371,47
0,1,1371,47
0,0,1371,47
0,1,1371,47
0,0,1371,47
0,1,1371,47
0,1,1372,47
0,0,1372,47
0,1,1372,47
0,0,1372,47
0,0,1372,47
0,1,1372,47
0,0,1372,47
0,1,1372,47
0,1,1373,53
0,0,1373,53
0,0,1373,53
0,1,1373,53
0,1,1373,53
0,0,1373,53
0,0,1373,53
0,1,1373,53
0,1,1374,53
0,0,1374,53
0,0,1374,53
0,1,1374,53
0,1,1374,53
0,0,1374,53
0,0,1374,53
0,1,1374,53
0,0,1375,53
0,1,1375,53
0,1,1375,53
0,0,1375,53
0,0,1375,53
0,1,1375,53
0,1,1375,53
0,0,1375,53
0,0,1376,53
0,1,1376,53
0,1,1376,53
0,0,1376,53
0,1,1376,53
0,0,1376,53
0,1,1376,53
0,0,1376,53
0,1,1377,60
0,0,1378,53
0,1,1378,53
0,1,1378,53
0,0,1378,53
0,0,1378,53
0,1,1378,53
0,0,1378,53
0,1,1378,53
0,1,1379,53
0,0,1379,53
0,0,1379,53
0,1,1379,53
0,0,1379,53
0,1,1379,53
0,0,1379,53
0,1,1379,53
0,1,1380,61
0,0,1380,61
0,0,1380,61
0,1,1380,61
0,0,1380,61
0,1,1380,61
0,0,1380,61
0,1,1380,61
0,0,1381,60
0,1,1381,60
0,0,1381,60
0,1,1381,60
0,0,1381,60
0,1,1381,60
0,0,1381,60
0,1,1381,60
0,1,1382,60
0,0,1382,60
0,1,1382,60
0,0,1382,60
0,1,1382,60
0,0,1382,60
0,1,1382,60
0,0,1382,60
0,1,1383,60
0,0,1383,60
1,1,1383,60
1,0,1383,60
0,1,1383,60
1,0,1383,60
0,0,1383,60
1,1,1383,60
0,1,1384,60
0,0,1384,60
0,1,1385,60
0,0,1385,60
0,0,1385,60
0,1,1385,60
0,1,1385,60
0,0,1385,60
0,0,1385,60
0,1,1385,60
0,1,1386,60
0,0,1386,60
0,1,1387,60
0,0,1387,60
0,0,1388,60
0,1,1388,60
1,0,1389,60
1,1,1389,60
1,1,1389,60
1,0,1389,60
1,0,1389,60
1,1,1389,60
1,1,1389,60
1,0,1389,60
0,1,1390,60
0,0,1390,60
0,0,1390,60
0,1,1390,60
0,0,1391,60
0,1,1391,60
0,0,1391,60
0,1,1391,60
1,0,1392,60
1,1,1392,60
1,0,1392,60
1,1,1392,60
1,0,1392,60
1,1,1392,60
0,1,1392,60
0,0,1392,60
0,1,1393,60
0,0,1393,60
0,1,1393,60
0,0,1393,60
0,1,1394,60
0,0,1394,60
0,1,1394,60
0,0,1394,60
0,0,1394,60
0,1,1394,60
0,1,1394,60
0,0,1394,60
0,0,1395,60
0,1,1395,60
0,1,1395,60
0,0,1395,60
0,0,1396,60
0,1,1396,60
0,0,1396,60
0,1,1396,60
0,1,1396,60
0,0,1396,60
0,0,1396,60
0,1,1396,60
1,0,1397,60
1,1,1397,60
1,1,1397,60
1,0,1397,60
0,1,1397,60
0,0,1397,60
0,1,1398,60
0,0,1398,60
0,1,1399,60
0,0,1399,60
0,0,1399,60
0,1,1399,60
0,0,1400,60
0,1,1400,60
0,0,1401,61
0,1,1401,61
0,1,1401,61
0,0,1401,61
0,1,1401,61
0,0,1401,61
0,1,1401,61
0,0,1401,61
1,0,1402,61
1,1,1402,61
1,1,1402,61
0,0,1402,61
0,1,1402,61
0,0,1402,61
0,0,1402,61
0,1,1402,61
0,0,1403,61
0,1,1403,61
0,0,1403,61
1,1,1403,61
1,1,1403,61
1,0,1403,61
1,0,1403,61
1,1,1403,61
0,1,1404,61
0,0,1404,61
0,0,1404,61
0,1,1404,61
1,1,1404,61
0,0,1404,61
0,0,1404,61
0,1,1404,61
0,0,1405,61
1,1,1405,61
1,1,1405,61
1,0,1405,61
0,0,1405,61
0,1,1405,61
0,0,1405,61
0,1,1405,61
0,1,1406,61
0,0,1406,61
0,0,1406,61
0,1,1406,61
0,1,1406,61
0,0,1406,61
0,1,1406,61
0,0,1406,61
0,0,1407,61
1,1,1407,61
1,0,1407,61
1,1,1407,61
1,1,1407,61
1,0,1407,61
0,0,1407,61
1,1,1407,61
0,1,1408,61
0,0,1408,61
0,1,1408,61
0,0,1408,61
0,1,1408,61
0,0,1408,61
0,0,1408,61
0,1,1408,61
1,0,1409,61
1,1,1409,61
1,0,1409,61
1,1,1409,61
1,1,1409,61
1,0,1409,61
1,0,1409,61
1,1,1409,61
0,0,1410,59
0,1,1410,59
0,0,1410,59
0,1,1410,59
0,1,1410,59
0,0,1410,59
0,0,1410,59
0,1,1410,59
0,1,1411,59
0,0,1411,59
0,1,1412,59
0,0,1412,59
0,0,1412,59
0,1,1412,59
0,0,1412,59
0,1,1412,59
0,0,1412,59
0,1,1412,59
0,0,1413,61
0,1,1413,61
0,0,1413,61
0,1,1413,61
0,1,1413,61
0,0,1413,61
0,0,1413,61
0,1,1413,61
0,1,1414,61
0,0,1414,61
0,1,1414,61
0,0,1414,61
0,0,1414,61
0,1,1414,61
0,1,1414,61
0,0,1414,61
1,1,1415,61
1,0,1415,61
1,1,1415,61
1,0,1415,61
0,1,1415,61
0,0,1415,61
0,1,1415,61
0,0,1415,61
0,1,1416,61
0,0,1416,61
0,0,1416,61
0,1,1416,61
0,1,1416,61
0,0,1416,61
0,1,1416,61
0,0,1416,61
0,0,1417,61
1,1,1417,61
0,0,1417,61
0,1,1417,61
1,1,1417,61
1,0,1417,61
1,1,1417,61
1,0,1417,61
1,0,1418,61
1,1,1418,61
1,1,1418,61
1,0,1418,61
1,0,1418,61
1,1,1418,61
1,1,1418,61
1,0,1418,61
0,1,1419,61
1,0,1419,61
0,0,1419,61
0,1,1419,61
0,0,1419,61
0,1,1419,61
1,1,1419,61
0,0,1419,61
0,1,1420,61
0,0,1420,61
0,0,1420,61
0,1,1420,61
0,1,1420,61
0,0,1420,61
0,0,1420,61
0,1,1420,61
0,0,1421,61
0,1,1421,61
0,1,1421,61
0,0,1421,61
0,0,1421,61
0,1,1421,61
0,0,1421,61
0,1,1421,61
0,0,1422,61
1,1,1422,61
1,0,1422,61
1,1,1422,61
1,0,1422,61
1,1,1422,61
1,1,1422,61
1,0,1422,61
0,1,1423,61
0,0,1423,61
0,1,1423,61
0,0,1423,61
0,1,1423,61
0,0,1423,61
0,0,1423,61
0,1,1423,61
1,1,1424,61
0,0,1424,61
0,0,1424,61
0,1,1424,61
1,1,1424,61
1,0,1424,61
0,0,1424,61
0,1,1424,61
0,0,1425,61
1,1,1425,61
1,1,1425,61
0,0,1425,61
0,1,1425,61
0,0,1425,61
0,1,1425,61
0,0,1425,61
0,1,1426,61
0,0,1426,61
0,1,1426,61
0,0,1426,61
0,1,1426,61
0,0,1426,61
1,1,1426,61
0,0,1426,61
0,1,1427,61
0,0,1427,61
0,0,1427,61
0,1,1427,61
0,1,1427,61
0,0,1427,61
0,1,1427,61
0,0,1427,61
0,0,1428,51
0,1,1428,51
0,0,1428,51
0,1,1428,51
0,0,1428,51
0,1,1428,51
0,0,1428,51
0,1,1428,51
0,1,1429,51
0,0,1429,51
0,1,1429,51
0,0,1429,51
0,0,1429,51
0,1,1429,51
0,0,1429,51
0,1,1429,51
0,1,1430,51
0,0,1430,51
0,0,1430,51
0,1,1430,51
0,1,1430,51
0,0,1430,51
0,1,1430,51
0,0,1430,51
0,0,1431,51
0,1,1431,51
0,1,1431,51
0,0,1431,51
0,0,1431,51
0,1,1431,51
0,0,1431,51
0,1,1431,51
0,0,1432,51
0,1,1432,51
0,0,1432,51
0,1,1432,51
0,0,1432,51
0,1,1432,51
0,1,1432,51
0,0,1432,51
0,1,1433,51
0,0,1433,51
0,0,1433,51
0,1,1433,51
0,0,1433,51
0,1,1433,51
0,0,1433,51
0,1,1433,51
0,1,1434,51
0,0,1434,51
0,0,1434,51
0,1,1434,51
0,1,1434,51
0,0,1434,51
0,1,1434,51
0,0,1434,51
1,1,1435,51
1,0,1435,51
0,1,1435,51
1,0,1435,51
1,0,1435,51
1,1,1435,51
0,1,1435,51
1,0,1435,51
0,0,1436,51
0,1,1436,51
0,1,1436,51
0,0,1436,51
0,1,1436,51
0,0,1436,51
0,1,1436,51
0,0,1436,51
0,1,1437,51
0,0,1437,51
0,0,1437,51
0,1,1437,51
0,1,1437,51
0,0,1437,51
0,0,1437,51
0,1,1437,51
0,1,1438,51
0,0,1438,51
0,1,1438,51
0,0,1438,51
0,0,1438,51
0,1,1438,51
0,0,1438,51
0,1,1438,51
0,0,1439,51
0,1,1439,51
0,1,1439,51
0,0,1439,51
0,1,1439,51
0,0,1439,51
0,0,1439,51
0,1,1439,51
1,1,1440,51
0,0,1440,51
0,1,1440,51
0,0,1440,51
0,0,1440,51
0,1,1440,51
0,0,1440,51
0,1,1440,51
0,0,1441,51
0,1,1441,51
0,1,1441,51
0,0,1441,51
0,1,1441,51
0,0,1441,51
0,0,1441,51
0,1,1441,51
0,0,1442,51
1,1,1442,51
0,0,1442,51
1,1,1442,51
0,0,1442,51
0,1,1442,51
0,1,1442,51
0,0,1442,51
0,0,1443,51
0,1,1443,51
0,0,1443,51
1,1,1443,51
0,0,1443,51
1,1,1443,51
0,0,1443,51
0,1,1443,51
0,0,1444,51
0,1,1444,51
0,1,1444,51
0,0,1444,51
0,1,1444,51
0,0,1444,51
0,0,1444,51
0,1,1444,51
0,0,1445,51
0,1,1445,51
0,0,1445,51
0,1,1445,51
0,1,1445,51
0,0,1445,51
0,0,1445,51
0,1,1445,51
0,0,1446,51
0,1,1446,51
0,0,1446,51
1,1,1446,51
0,0,1446,51
0,1,1446,51
0,1,1446,51
0,0,1446,51
1,1,1447,51
0,0,1447,51
0,0,1447,51
1,1,1447,51
0,1,1447,51
0,0,1447,51
0,0,1447,51
0,1,1447,51
0,1,1448,51
0,0,1448,51
0,1,1448,51
0,0,1448,51
0,0,1448,51
0,1,1448,51
0,1,1448,51
0,0,1448,51
0,0,1449,51
0,1,1449,51
0,1,1449,51
0,0,1449,51
0,0,1449,51
0,1,1449,51
0,0,1449,51
0,1,1449,51
0,0,1450,51
0,1,1450,51
0,0,1450,51
0,1,1450,51
0,0,1450,51
0,1,1450,51
0,0,1450,51
0,1,1450,51
0,1,1451,60
0,0,1451,60
0,1,1451,60
0,0,1451,60
0,0,1451,60
0,1,1451,60
0,1,1451,60
0,0,1451,60
0,0,1452,60
0,1,1452,60
0,1,1452,60
0,0,1452,60
0,0,1452,60
0,1,1452,60
0,1,1452,60
0,0,1452,60
0,0,1453,50
0,1,1453,50
0,1,1453,50
0,0,1453,50
0,1,1453,50
0,0,1453,50
0,0,1454,59
0,1,1454,59
0,1,1454,59
0,0,1454,59
0,0,1454,59
0,1,1454,59
0,0,1454,59
0,1,1454,59
0,0,1455,60
0,1,1455,60
0,0,1455,60
0,1,1455,60
0,1,1456,62
0,0,1456,62
0,1,1456,62
0,0,1456,62
0,1,1456,62
0,0,1456,62
0,0,1457,62
0,1,1457,62
0,1,1457,62
0,0,1457,62
0,1,1457,62
0,0,1457,62
0,1,1457,62
0,0,1457,62
0,1,1458,62
0,0,1458,62
0,0,1458,62
0,1,1458,62
0,0,1458,62
0,1,1458,62
0,0,1458,62
0,1,1458,62
0,1,1459,62
0,0,1459,62
0,1,1459,62
0,0,1459,62
0,1,1459,62
0,0,1459,62
0,0,1459,62
0,1,1459,62
1,0,1460,62
1,1,1460,62
1,1,1460,62
1,0,1460,62
1,0,1460,62
1,1,1460,62
1,1,1460,62
1,0,1460,62
0,1,1461,62
0,0,1461,62
0,1,1461,62
0,0,1461,62
0,0,1461,62
0,1,1461,62
0,0,1461,62
0,1,1461,62
1,0,1462,62
1,1,1462,62
1,1,1462,62
1,0,1462,62
1,1,1462,62
1,0,1462,62
0,1,1462,62
0,0,1462,62
0,0,1463,62
0,1,1463,62
0,0,1463,62
0,1,1463,62
0,1,1463,62
0,0,1463,62
0,1,1463,62
0,0,1463,62
1,1,1464,62
1,0,1464,62
1,0,1464,62
1,1,1464,62
1,0,1464,62
1,1,1464,62
1,1,1464,62
1,0,1464,62
1,1,1465,62
1,0,1465,62
1,1,1465,62
1,0,1465,62
1,0,1465,62
1,1,1465,62
1,1,1465,62
1,0,1465,62
0,1,1466,62
0,0,1466,62
0,0,1466,62
0,1,1466,62
0,0,1466,62
0,1,1466,62
0,0,1466,62
0,1,1466,62
0,0,1467,62
0,1,1467,62
0,0,1467,62
0,1,1467,62
0,1,1467,62
0,0,1467,62
0,0,1467,62
0,1,1467,62
0,0,1468,62
0,1,1468,62
0,1,1468,62
0,0,1468,62
0,1,1468,62
0,0,1468,62
0,1,1468,62
0,0,1468,62
0,1,1469,62
0,0,1469,62
0,0,1469,62
0,1,1469,62
0,1,1469,62
0,0,1469,62
0,0,1469,62
0,1,1469,62
0,0,1470,62
0,1,1470,62
0,1,1470,62
0,0,1470,62
0,1,1470,62
0,0,1470,62
0,0,1470,62
0,1,1470,62
0,0,1471,62
0,1,1471,62
0,1,1471,62
0,0,1471,62
0,0,1471,62
0,1,1471,62
0,1,1471,62
0,0,1471,62
1,0,1472,62
1,1,1472,62
1,1,1472,62
1,0,1472,62
1,0,1472,62
1,1,1472,62
0,0,1472,62
1,1,1472,62
0,0,1473,62
0,1,1473,62
0,0,1473,62
0,1,1473,62
0,0,1473,62
0,1,1473,62
0,0,1473,62
0,1,1473,62
0,1,1474,62
0,0,1474,62
0,0,1474,62
0,1,1474,62
0,1,1474,62
0,0,1474,62
0,0,1474,62
0,1,1474,62
0,1,1475,62
0,0,1475,62
0,1,1475,62
0,0,1475,62
0,1,1475,62
0,0,1475,62
0,0,1475,62
0,1,1475,62
0,0,1476,62
0,1,1476,62
0,1,1476,62
0,0,1476,62
0,1,1476,62
0,0,1476,62
0,0,1476,62
0,1,1476,62
0,0,1477,62
0,1,1477,62
0,1,1477,62
0,0,1477,62
0,0,1477,62
0,1,1477,62
0,0,1477,62
0,1,1477,62
0,1,1478,59
0,0,1478,59
0,1,1478,59
0,0,1478,59
0,1,1478,59
0,0,1478,59
0,1,1478,59
1,0,1478,59
0,1,1479,59
1,0,1479,59
0,0,1479,59
0,1,1479,59
0,1,1479,59
0,0,1479,59
0,1,1479,59
0,0,1479,59
0,0,1480,59
0,1,1480,59
0,1,1480,59
0,0,1480,59
0,1,1480,59
0,0,1480,59
0,0,1480,59
0,1,1480,59
0,1,1481,59
0,0,1481,59
0,1,1482,59
0,0,1482,59
0,1,1482,59
0,0,1482,59
0,0,1482,59
0,1,1482,59
0,1,1482,59
0,0,1482,59
0,1,1483,59
0,0,1483,59
0,1,1483,59
0,0,1483,59
0,1,1483,59
0,0,1483,59
0,0,1483,59
0,1,1483,59
0,1,1484,59
